File,Species,Time
SwiftOne_20250601_170000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_170000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_170000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_171500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_171500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_173000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_174500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_184501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_190001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250601_191501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_160000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_160000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_161500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_161500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_161500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_161500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_163000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_164500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_170000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_170000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_170000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_171500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_173000(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_174500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_180001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_180001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_181501(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250602_183001(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
